"","kml_key","pwsid","pwsname","created","owner","edited","editor","src_key","src_detail","stat_key","verifier","verify_dt","start_dt","end_dt","deriv_from","current","population","connection","locadd","locstreet","loccity","loczip","locstate","county","phone","pws_class","p_m_status"
"1109",1989,"0710002","GOLDEN STATE WATER COMPANY - BAY POINT","2012-03-09T08:28:00.103",7368,"2012-04-17T10:56:53.940",7368,1,"Uploaded BayPoint_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"1","16715","5065","3035 PROSPECT PARK SUITE 60",NA,"RANCHO CORDOVA","95670","CA","CONTRA COSTA","999-999-9999","C","A"
"1110",1014,"1700595","CAL 20 VILLAGE","2011-08-18T17:18:16.153",3649,"2011-08-18T17:18:30.123",3649,1,"Uploaded Cal20Village_1700595.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","150","81","375 EAST HIGHWAY 20",NA,"UPPER LAKE","95485","CA","LAKE","999-999-9999","C","A"
"1111",611,"4110009","CALIFORNIA WATER SERVICE-S SAN FRANCISCO","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid; CEHTP divided out individual systems",0,NA,NA,NA,NA,NA,"0","56110","15748","80 CHESTNUT AVE",NA,"SOUTH SAN FRANCISCO","94080","CA","SAN MATEO","999-999-9999","C","A"
"1112",1153,"2701931","MATSUI NURSERY WS","2011-09-04T11:50:41.510",123,"2011-09-04T11:51:06.413",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","75","2","1645 OLD STAGE RD","POTTER RD","SALINAS","93908","CA","MONTEREY","999-999-9999","P","A"
"1113",711,"4910006","PETALUMA, CITY OF","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","55900","19125","202 N MCDOWELL BLVD","P.O. BOX 61","PETALUMA","94953","CA","SONOMA","999-999-9999","C","A"
"1114",2309,"5410050","ALPAUGH JOINT POWERS AUTHORITY","2012-08-22T15:38:28.957",123,"2013-06-03T11:56:20.370",3649,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","910","350","P.O. BOX 262",NA,"ALPAUGH","93201","CA","TULARE","999-999-9999","C","A"
"1115",619,"4210001","CARPINTERIA VALLEY WATER DISTRICT","2009-06-30T00:00:00",123,"2013-08-27T11:43:15.907",8187,2,"ICE downloaded from CaSIL Federal (?) Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,"2013-08-25T00:00:00",NA,"0","15694","4161","P.O. BOX 578","1301 Santa Ynez Avenue","CARPINTERIA","93014","CA","SANTA BARBARA","999-999-9999","C","A"
"1116",1551,"1000164","CEDAR CREST RESORT","2011-10-11T09:36:58.650",3650,"2011-10-11T09:36:53.547",3650,1,"Uploaded CedarCrestResort_1000164.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","25","61011 CEDAR CREST LN",NA,"HUNTINGTON LAKE","93634","CA","FRESNO","999-999-9999","N","A"
"1117",485,"3310037","CORONA, CITY OF","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","151027","41233","730 CORPORATION YARD WAY",NA,"CORONA","92880","CA","RIVERSIDE","999-999-9999","C","A"
"1118",340,"1910213","TORRANCE-CITY, WATER DEPT.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","115000","26517","3031 TORRANCE BLVD",NA,"TORRANCE","90503","CA","LOS ANGELES","999-999-9999","C","A"
"1119",1099,"2701046","CAMPHORA APARTMENTS","2011-09-04T11:50:10.953",123,"2011-09-04T11:50:35.843",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","126","42","32101 MCCOY RD","HWY 101","SOLEDAD","93960","CA","MONTEREY","999-999-9999","C","A"
"1120",1624,"1000319","HUNTINGTON LAKE RESORT","2011-10-18T10:24:31.070",3650,"2012-03-02T12:01:04.333",5893,1,"Uploaded HuntingtonLakeResort_1000319.kml_drawn_GE_ICE/MF",2,NA,NA,NA,NA,NA,"1","25","1","58730 HUNTINGTON LAKE RD",NA,"LAKESHORE","93634","CA","FRESNO","999-999-9999","N","A"
"1121",954,"0400046","PONDEROSA MOBILE ESTATES","2011-07-27T11:45:43.160",3650,"2011-07-27T11:45:43.360",3650,1,"Uploaded PonderosaMobileEstates_400046.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","70","62","6656 Pentz Rd","6656 PENTZ RD","PARADISE","95969","CA","BUTTE","999-999-9999","C","A"
"1122",739,"5400542","DUCOR CSD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","850","125","AVE 56 & RD 240",NA,"DUCOR","93218","CA","TULARE","999-999-9999","C","A"
"1123",768,"5610080","PORT HUENEME WATER AGENCY","2009-06-30T00:00:00",123,"2013-06-15T17:01:35.653",5037,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","0","17","250 N. VENTURA ROAD",NA,"PORT HUENEME","93041","CA","VENTURA","999-999-9999","C","A"
"1124",1026,"2010003","BASS LAKE WATER COMPANY","2011-08-26T14:44:55.760",3649,"2011-08-26T14:45:14.997",3649,1,"Uploaded BassLakeWC_2010003.kml;drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","1100","999","54449 ROAD 432",NA,"BASS LAKE","93604","CA","MADERA","999-999-9999","C","A"
"1125",507,"3410008","ELK GROVE WATER SERVICE","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","39745","12044","9257 ELK GROVE BLVD.",NA,"ELK GROVE","95624","CA","SACRAMENTO","999-999-9999","C","A"
"1126",2188,"4910701","U.S. COAST GUARD TRAINING CENTER","2012-05-22T11:16:39.337",6722,"2012-05-22T11:34:28.307",6722,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","1350","157","599 TOMALES ROAD - BLDG 150",NA,"PETALUMA","94952","CA","SONOMA","999-999-9999","C","A"
"1127",2797,"5010014","OAKDALE, CITY OF","2013-09-12T16:12:03.440",3649,"2013-09-12T17:04:31.253",3649,1,"Created from user-digitized polygon.Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","19250","7115","455 S. FIFTH AVENUE",NA,"OAKDALE","95361","CA","STANISLAUS","999-999-9999","C","A"
"1128",1683,"1009172","VAQUERO FARMS","2011-10-27T10:51:23.973",3650,"2011-10-27T10:51:22.283",3650,1,"Uploaded VaqueroFarms_1009172.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","70","17","431 N FAIRFAX",NA,"FIREBAUGH","93622","CA","FRESNO","999-999-9999","C","A"
"1129",1040,"2700534","COLONIAL OAKS WC","2011-09-04T11:49:36.110",123,"2011-09-04T11:50:00.970",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","198","66","KAREN & LEON ST","TUSTIN RD","SALINAS","93907","CA","MONTEREY","999-999-9999","C","A"
"1130",2879,"3500562","MCALPINE LAKE & PARK","2014-07-24T13:27:48.157",3649,"2014-07-24T13:29:25.630",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","80","55","900 ANZAR RD",NA,"SAN JUAN BAUTISTA","95045","CA","SAN BENITO","999-999-9999","N","A"
"1131",957,"0400051","DINGERVILLE USA PARK","2011-07-27T11:55:12.297",3650,"2011-07-27T11:55:12.453",3650,1,"Uploaded DingervilleUSAPark_400051.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","50","76","5813 Pacific Heights Rd","5813 PACIFIC HEIGHTS RD","OROVILLE","95965","CA","BUTTE","999-999-9999","C","A"
"1132",160,"1710006","KONOCTI COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","4027","1758","15449 STANYON AVENUE",NA,"CLEARLAKE","95422","CA","LAKE","999-999-9999","C","A"
"1133",385,"2410007","PLANADA CSD","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","4500","1365","103 LIVE OAK STREET","P.O. Box 905","PLANADA","95365","CA","MERCED","999-999-9999","C","A"
"1134",2658,"1500597","GRIMMWAY FARMS FROZEN FOODS","2013-05-24T11:14:31.830",7315,"2013-05-24T11:22:10.453",7315,1,"Created from user-digitized polygon.",2,NA,NA,NA,NA,NA,"1","300","7","P.O. BOX 81507","830 SYCAMORE RD, ARVIN, CA 93203","BAKERSFIELD","93380","CA","KERN","999-999-9999","P","A"
"1135",1308,"3601055","Roadrunner Mobile Home Pk","2011-09-16T16:59:28.640",3649,"2013-04-17T15:44:35.490",7278,1,"Uploaded RoadrunnerMHP_3601055.kml;drawn in GE, uploaded by ICE/KT
",2,7278,"2013-04-17T15:44:35.110",NA,NA,NA,"1","150","59","51063 29 Palms Hwy # 44",NA,"Morongo Valley","92256","CA","SAN BERNARDINO","999-999-9999","C","A"
"1136",1618,"1000304","SIERRA INN","2011-10-17T12:00:37.610",3650,"2011-10-17T12:00:34.003",3650,1,"Uploaded SierraInn_1000304.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","25","1","37692 E KINGS CANYON",NA,"DUNLAP","93621","CA","FRESNO","999-999-9999","N","A"
"1137",673,"4410018","CENTRAL WATER DISTRICT","2009-06-30T00:00:00",123,"2013-02-21T12:30:02.447",4076,2,"ICE downloaded from Santa Cruz County (2009) and linked to PICME pwsid",2,NA,NA,NA,NA,NA,"1","2700","811","P.O. BOX 1869","400 Cox RoadZip: 95003","APTOS","95001","CA","SANTA CRUZ","999-999-9999","C","A"
"1138",933,"0310008","CAMANCHE NORTH SHORE INC.","2011-07-25T16:29:58.160",3650,"2011-07-25T16:29:57.310",3650,1,"Uploaded CamancheNorthShoreInc_310008.kml",0,NA,NA,NA,NA,NA,"0","255","211","PARDEE CENTER",NA,"VALLEY SPRINGS","95252","CA","AMADOR","999-999-9999","C","A"
"1139",1255,"0500003","U.S. ARMY CORP NEW HOGAN","2011-09-07T15:46:08.173",3650,"2011-09-07T15:46:34.677",3650,1,"Uploaded USArmyCorpNewHogan_500003.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","1860","2","2713 HOGAN DAM RD",NA,"VALLEY SPRINGS","95252","CA","CALAVERAS","999-999-9999","N","A"
"1140",1493,"0900592","DEERFIELD LODGE @ HEAVENLY","2011-10-04T16:14:49.180",3650,"2011-10-04T16:14:51.893",3650,1,"Uploaded DeerfieldLodgeAtHeavenly_900592.kml_drawn_GE_ICE/MF_replaced_@_symbol_with_At",0,NA,NA,NA,NA,NA,"0","40","23","1200 SKI RUN BLVD",NA,"SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","N","A"
"1141",1416,"0800603","BUTTE COURT MOBILE HOME PARK","2011-09-29T13:30:39.550",3650,"2011-09-29T13:30:38.397",3650,1,"Uploaded ButteCourtMobileHomePark_800603.kml_drawn_GE_ICE/MF_heavily_Forested",0,NA,NA,NA,NA,NA,"0","67","23","1010 BUTTE STREET",NA,"CRESCENT CITY","95531","CA","DEL NORTE","999-999-9999","C","A"
"1142",76,"1010026","PINEDALE COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE received from Fresno County and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","8495","3371","480 W. BIRCH STREET",NA,"PINEDALE","93650","CA","FRESNO","999-999-9999","C","A"
"1143",493,"3400172","TOKAY PARK WATER CO","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","525","190","CHRIS AND FLORIN RD",NA,"SACRAMENTO","95828","CA","SACRAMENTO","999-999-9999","C","A"
"1144",1664,"1000474","BEAR MOUNTAIN LIBRARY/ACT CNTR","2011-10-24T17:09:55.690",3650,"2011-10-24T17:09:52.020",3650,1,"Uploaded BearMountainLibraryActCntr_1000474.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","25","1","30733 E KINGS CANYON RD",NA,"SQUAW VALLEY","93675","CA","FRESNO","999-999-9999","N","A"
"1145",389,"2410018","SANTA NELLA COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","1500","519","14920 SOUTH HWY 33",NA,"SANTA NELLA","95322","CA","MERCED","999-999-9999","C","A"
"1146",1522,"0910301","CA STATE PARKS - D.L. BLISS","2011-10-05T16:56:56.150",3650,"2011-10-05T16:56:59.687",3650,1,"Uploaded CAStateParksDLBliss_910301.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","1000","13","P. O. Box 266",NA,"TAHOMA","96142","CA","EL DORADO","999-999-9999","N","A"
"1147",1116,"2701295","ESALEN INSTITUTE WS","2011-09-04T11:50:21.997",123,"2011-09-04T11:50:46.897",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","200","42","HWY 1",NA,"BIG SUR","93920","CA","MONTEREY","999-999-9999","C","A"
"1148",373,"2310008","REDWOOD VALLEY COUNTY WATER DISTRICT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal (?) Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","3969","1339","2370 WEBB RANCH ROAD",NA,"REDWOOD VALLEY","95470","CA","MENDOCINO","999-999-9999","C","A"
"1149",2557,"3610055","YUCAIPA VALLEY WD","2013-02-26T10:42:35.033",7526,"2013-02-26T10:42:36.053",7526,1,"Uploaded Boundary_2012.shp",0,NA,NA,NA,NA,NA,"0","43818","12260","12770 SECOND STREET","12770 Second Street","YUCAIPA","92399","CA","SAN BERNARDINO","999-999-9999","C","A"
"1150",593,"4010008","PISMO BEACH WATER DEPARTMENT","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","8640","4767","P.O. BOX 3","1000 Bello St.","PISMO BEACH","93449","CA","SAN LUIS OBISPO","999-999-9999","C","A"
"1151",1633,"1000367","SELMA HIGH SCHOOL","2011-10-18T16:21:45.693",3650,"2011-10-18T16:21:43.237",3650,1,"Uploaded SelmaHighSchool_1000367.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","1850","1","3125WRIGHT",NA,"SELMA","93662","CA","FRESNO","999-999-9999","P","A"
"1152",1707,"1110002","CAL-WATER SERVICE CO.-HAMILTON CITY","2011-10-31T11:29:34.223",3650,"2011-10-31T11:29:30.740",3650,1,"Uploaded CalWaterServiceCoHamiltonCity_1110002.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","2181","649","HAMILTON CITY","2222 Whitman Ave., Chico","HAMILTON CITY","95951","CA","GLENN","999-999-9999","C","A"
"1153",2231,"5400550","SEVILLE WATER CO","2012-08-22T15:38:11.090",123,"2012-08-22T15:38:12.153",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","400","77","RD 156 & SEVILLE AVE",NA,"SEVILLE","93279","CA","TULARE","999-999-9999","C","A"
"1154",1495,"0900623","TRAVEL INN","2011-10-04T16:24:59.350",3650,"2011-10-04T16:25:02.067",3650,1,"Uploaded TravelInn_900623.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","100","36","3536 LAKE TAHOE BLVD",NA,"SOUTH LAKE TAHOE","96150","CA","EL DORADO","999-999-9999","N","A"
"1155",1009,"1600002","EL DORADO MOBILE PARK","2011-08-09T15:02:52.683",3649,"2011-08-09T15:03:00.673",3649,1,"Uploaded ElDoradoMHP_1600002.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","300","108","9630HIGHWAY 41",NA,"LEMOORE","93245","CA","KINGS","999-999-9999","C","A"
"1156",1082,"2700799","VISTA DEL TORO WS","2011-09-04T11:50:00.343",123,"2011-09-04T11:50:25.247",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","87","29","VISTA DEL TORO PL","CORRAL DE TIERRA RD","SALINAS","93908","CA","MONTEREY","999-999-9999","C","A"
"1157",1180,"2702209","BIG SUR BAZAAR WS","2011-09-04T11:50:55.080",123,"2011-09-04T11:51:19.983",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","100","1","HWY 1",NA,"BIG SUR","93920","CA","MONTEREY","999-999-9999","N","A"
"1158",1363,"4901195","MOORLAND AVENUE APARTMENTS","2011-09-26T16:55:13.620",3649,"2011-09-26T16:55:11.357",3649,1,"Uploaded MoorlandAveApts_49001195.kml; drawn in GE, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","64","16","3200-3206 MOORLAND AVENUE",NA,"SANTA ROSA","95407","CA","SONOMA","999-999-9999","C","A"
"1159",436,"3010094","TRABUCO CANYON WATER DISTRICT","2009-06-30T00:00:00",123,"2012-03-05T17:28:43.850",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",1,NA,NA,NA,"2012-03-04T00:00:00",NA,"0","14217","3988","32003 DOVE CANYON DR",NA,"TRABUCO CANYON","92679","CA","ORANGE","999-999-9999","C","A"
"1160",682,"4510002","MOUNTAIN GATE C.S.D.","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","2500","664","14508 WONDERLAND BOULEVARD","14508 WONDERLAND BOULEVARD","REDDING","96003","CA","SHASTA","999-999-9999","C","A"
"1161",1661,"1000468","CARUTHERS RAISIN PACKING CO","2011-10-24T16:59:36.160",3650,"2011-10-24T16:59:32.480",3650,1,"Uploaded CaruthersRaisinPackingCo_1000468.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","150","9","12797 S ELM",NA,"CARUTHERS","93609","CA","FRESNO","999-999-9999","P","A"
"1162",1737,"1310800","CALIPATRIA STATE PRISON","2011-11-03T14:53:10.460",3650,"2011-11-03T14:53:12.467",3650,1,"Uploaded CalipatriaStatePrison_1310800.kml_Drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","4800","1001","7018 BLAIR ROAD","7081 Blair Road","CALIPATRIA","92233","CA","IMPERIAL","999-999-9999","C","A"
"1163",1923,"4300922","SIMONSEN LABORATORIES, INC.","2012-03-05T10:16:16.497",5415,"2012-03-05T10:17:27.307",5415,1,"Created from user-digitized polygon.",1,NA,NA,NA,NA,NA,"0","50","12","1180-C DAY ROAD","1180 C DAY RD.","GILROY","95020","CA","SANTA CLARA","999-999-9999","P","A"
"1164",1703,"1100444","ORLAND ESTATES MOBILE H.P.","2011-10-31T10:37:24.837",3650,"2011-10-31T10:37:21.340",3650,1,"Uploaded OrlandEstatesMobileHP_1100444.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","150","74","6379 COUNTY ROAD 16",NA,"ORLAND","95963","CA","GLENN","999-999-9999","C","A"
"1165",1224,"2702607","MCCAHON FLORAL WS","2011-09-04T11:51:18.453",123,"2011-09-04T11:51:43.360",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","1","1400 SAN JUAN RD",NA,"ROYAL OAKS","95076","CA","MONTEREY","999-999-9999","P","A"
"1166",596,"4010014","CAMBRIA COMM SERVICES DIST","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","6200","4005","P.O. BOX 65",NA,"CAMBRIA","93428","CA","SAN LUIS OBISPO","999-999-9999","C","A"
"1167",2292,"5410016","CWS - VISALIA","2012-08-22T15:38:24.567",123,"2012-08-22T15:38:25.513",123,2,"Batch import from Tu_AllPolygons.shp; Source: Carolina Balazs, PhD (2012)",2,NA,NA,NA,NA,NA,"1","138131","43331","216 N. VALLEY OAKS DRIVE",NA,"VISALIA","93291","CA","TULARE","999-999-9999","C","A"
"1168",2721,"5510033","TUD-SCENIC VIEW/SCENIC BROOK","2013-07-16T13:29:44.647",8187,"2013-07-16T13:29:45.903",8187,1,"Uploaded Scenic_View.shp",0,NA,NA,NA,NA,NA,"0","625","272","20292 MEADOW BROOK DRIVE",NA,"SONORA","95370","CA","TUOLUMNE","999-999-9999","C","A"
"1169",726,"5010033","CITY OF MODESTO, DE GRAYSON","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL State Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","1219","275","P.O. BOX 642",NA,"MODESTO","95353","CA","STANISLAUS","999-999-9999","C","A"
"1170",1782,"1510801","WASCO ST. PRISON RECEPTION CTR","2011-12-21T10:50:32.300",3650,"2011-12-21T10:50:32.780",3650,1,"Uploaded WascoStPrisonReceptionCtr_1510801.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","5800","1767","701 SCOFIELD AVENUE",NA,"WASCO","93280","CA","KERN","999-999-9999","C","A"
"1171",1997,"1910195","GSWC - HOLLYDALE","2012-03-09T13:45:47.350",7368,"2012-04-17T11:10:33.920",7368,1,"Uploaded Hollydale_GoldenStateWaterCompany.shp",2,NA,NA,NA,NA,NA,"1","5534","1672","12035 BURKE STREET, SUITE 1",NA,"SANTA FE SPRINGS","90670","CA","LOS ANGELES","999-999-9999","C","A"
"1172",1075,"2700738","SAN MIGUEL WS #01","2011-09-04T11:49:54.860",123,"2011-09-04T11:50:19.757",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","100","34","17140 WILSON WAY","SAN MIGUEL CYN RD","ROYAL OAKS","95076","CA","MONTEREY","999-999-9999","C","A"
"1173",1217,"2702549","HARRISON RD WS #09","2011-09-04T11:51:14.090",123,"2011-09-04T11:51:39.003",123,2,"Batch import from http://www.ehib.org/tools/_69/_123/monterey/LPA_Service_Area_Monterey_County.shp.",2,NA,NA,NA,NA,NA,"1","25","5","380/384 HARRISON RD",NA,"SALINAS","93907","CA","MONTEREY","999-999-9999","P","A"
"1174",2211,"3510004","AROMAS WATER DISTRICT","2012-06-27T15:32:52.990",5756,"2012-07-03T16:30:30.617",5756,1,"Carried over from service area having end date 2012-06-26 15:32:53.549.",1,NA,NA,"2012-06-25T00:00:00",NA,2209,"0","2700","890","P.O. BOX 388","387 Blohm Road","AROMAS","95004","CA","SAN BENITO","999-999-9999","C","A"
"1175",556,"3610038","RIALTO-CITY","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Private Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","48623","12110","246 S. WILLOW AVENUE",NA,"RIALTO","92376","CA","SAN BERNARDINO","999-999-9999","C","A"
"1176",1799,"1800523","PINEVIEW MOBILE HOME PARK","2012-01-04T14:54:09.180",3650,"2012-01-04T14:54:09.947",3650,1,"Uploaded PineviewMobileHomePark_1800523.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","113","52","2000 PAIUTE LANE",NA,"SUSANVILLE","96130","CA","LASSEN","999-999-9999","C","A"
"1177",443,"3110008","CITY OF ROSEVILLE","2009-06-30T00:00:00",123,"2010-10-08T17:09:26.533",123,2,"ICE downloaded from CaSIL Federal Water Districts (2009) and linked to PICME pwsid",0,NA,NA,NA,NA,NA,"0","119000","39492","316 VERNON STREET",NA,"ROSEVILLE","95678","CA","PLACER","999-999-9999","C","A"
"1178",2408,"4900612","HEIGHTS MUTUAL WATER COMPANY","2012-11-12T16:13:57.673",3649,"2012-11-12T16:13:57.773",3649,1,"Uploaded Heights_Mutual_Water_Company_Boundary.shp; data obtained by Sonoma cnty, uploaded by ICE/KT",0,NA,NA,NA,NA,NA,"0","350","112","5892 HEIGHTS ROAD","Heights Road/Foothill Ranch Road","SANTA ROSA","95404","CA","SONOMA","999-999-9999","C","A"
"1179",1457,"0900401","CAMP FLEMING","2011-10-03T14:35:07.710",3650,"2011-10-03T14:35:09.547",3650,1,"Uploaded CampFleming_900401.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","240","1","7401 HAPPY VALLEY RD",NA,"SOMERSET","95684","CA","EL DORADO","999-999-9999","N","A"
"1180",2801,"5810700","BEALE AIR FORCE BASE","2013-09-18T15:53:08.730",3649,"2013-09-18T15:56:00.927",3649,1,"Created from user-digitized polygon. Drawn by ICE/KT",1,NA,NA,NA,NA,NA,"0","9184","737",NA,NA,"BEALE AIR FORCE BASE","95903","CA","YUBA","999-999-9999","C","A"
"1181",1724,"1300572","VALLEY MOBILE HOME PARK","2011-11-01T16:51:30.547",3650,"2011-11-01T16:51:30.987",3650,1,"Uploaded ValleyMobileHomePark_1300572.kml_drawn_GE_ICE/MF",0,NA,NA,NA,NA,NA,"0","70","22","52 E ANZA Rd","52 E ANZA RD","CALEXICO","92231","CA","IMPERIAL","999-999-9999","C","A"
